asteroid_id,diameter_m,velocity_km_s,distance_km,kinetic_energy_mt,is_hazardous,absolute_magnitude,approach_parameter,gravity_influence,orbit_uncertainty,moid,inclination,eccentricity
54373546,108.03,15.300,70622163.14,55.402691,0,23.00,11084.941633,0.00009021,9,1.000000,0.0000,0.000000
54412463,32.47,21.519,60881315.86,2.976944,0,25.61,9556.006257,0.00010465,9,1.000000,0.0000,0.000000
54424569,183.46,9.631,37204928.84,107.521806,0,21.85,5839.731415,0.00017124,9,1.000000,0.0000,0.000000
54544996,53.40,5.242,22102253.62,0.785446,0,24.53,3469.196926,0.00028825,9,1.000000,0.0000,0.000000
3092305,203.02,9.868,22677252.69,152.971638,0,21.63,3559.449488,0.00028094,9,1.000000,0.0000,0.000000
3557536,14.91,3.095,25176791.18,0.005964,0,27.30,3951.780126,0.00025305,9,1.000000,0.0000,0.000000
3645236,412.61,10.485,29818104.89,1449.699073,0,20.09,4680.286437,0.00021366,9,1.000000,0.0000,0.000000
3708945,41.07,6.193,12164461.73,0.498870,0,25.10,1909.348882,0.00052374,9,1.000000,0.0000,0.000000
3728897,14.24,10.124,37988300.39,0.055572,0,27.40,5962.690377,0.00016771,9,1.000000,0.0000,0.000000
54017084,10.32,11.799,15893652.35,0.028695,0,28.10,2494.687231,0.00040085,9,1.000000,0.0000,0.000000
54102519,17.20,3.108,25213483.53,0.009228,0,26.99,3957.539402,0.00025268,9,1.000000,0.0000,0.000000
54111245,70.40,14.412,53192970.55,13.601061,0,23.93,8349.234116,0.00011977,9,1.000000,0.0000,0.000000
54219796,51.47,19.623,56825873.80,9.854821,0,24.61,8919.459080,0.00011211,9,1.000000,0.0000,0.000000
54317865,55.92,21.767,18833265.74,15.549287,0,24.43,2956.092566,0.00033828,9,1.000000,0.0000,0.000000
54321819,41.64,16.057,5667764.54,3.495047,0,25.07,889.619296,0.00112408,9,1.000000,0.0000,0.000000
3471585,20.58,22.452,73240137.57,0.825331,0,26.60,11495.862120,0.00008699,9,1.000000,0.0000,0.000000
3611399,45.03,6.675,5824214.32,0.763844,0,24.90,914.175846,0.00109388,9,1.000000,0.0000,0.000000
3761739,89.86,28.072,31274486.16,107.319458,0,23.40,4908.881833,0.00020371,9,1.000000,0.0000,0.000000
3785790,41.07,17.852,31022400.21,4.144880,0,25.10,4869.314112,0.00020537,9,1.000000,0.0000,0.000000
3803910,23.96,19.758,74144094.45,1.008369,0,26.27,11637.748305,0.00008593,9,1.000000,0.0000,0.000000
3831731,129.88,18.234,26700348.82,136.742279,0,22.60,4190.919607,0.00023861,9,1.000000,0.0000,0.000000
3841509,19.66,17.028,41511907.35,0.413473,0,26.70,6515.760061,0.00015347,9,1.000000,0.0000,0.000000
3843427,60.47,9.416,48003290.65,3.680292,0,24.26,7534.655572,0.00013272,9,1.000000,0.0000,0.000000
54278317,21.26,11.779,36290545.28,0.250249,0,26.53,5696.208646,0.00017556,9,1.000000,0.0000,0.000000
54297618,75.08,11.764,61054753.60,10.995847,0,23.79,9583.229258,0.00010435,9,1.000000,0.0000,0.000000
54374826,71.70,3.528,69824242.83,0.861346,0,23.89,10959.699078,0.00009124,9,1.000000,0.0000,0.000000
2099907,1115.69,19.827,27622619.36,102480.556060,0,17.93,4335.680326,0.00023064,9,1.000000,0.0000,0.000000
3541504,475.93,13.765,15867849.62,3834.320491,0,19.78,2490.637202,0.00040150,9,1.000000,0.0000,0.000000
3616699,62.16,4.485,17538522.74,0.907121,0,24.20,2752.868112,0.00036326,9,1.000000,0.0000,0.000000
3762462,52.18,13.076,12209941.32,4.561350,0,24.58,1916.487415,0.00052179,9,1.000000,0.0000,0.000000
3774066,28.02,8.533,40011761.81,0.300839,0,25.93,6280.295372,0.00015923,9,1.000000,0.0000,0.000000
3785785,45.03,6.132,11919859.07,0.644663,0,24.90,1870.955748,0.00053449,9,1.000000,0.0000,0.000000
3789602,98.52,17.130,71708815.46,52.680309,0,23.20,11255.503917,0.00008885,9,1.000000,0.0000,0.000000
54016236,255.59,16.436,51989930.87,846.634631,0,21.13,8160.403527,0.00012254,9,1.000000,0.0000,0.000000
54075592,43.01,10.868,31887214.68,1.763661,0,25.00,5005.056456,0.00019980,9,1.000000,0.0000,0.000000
54264233,11.47,8.079,40197003.53,0.018485,0,27.87,6309.371139,0.00015849,9,1.000000,0.0000,0.000000
54322245,35.94,9.813,8535182.17,0.838854,0,25.39,1339.692697,0.00074644,9,1.000000,0.0000,0.000000
54323520,59.92,17.989,28946904.07,13.066021,0,24.28,4543.541685,0.00022009,9,1.000000,0.0000,0.000000
54544085,73.37,1.711,23888592.93,0.217200,0,23.84,3749.582943,0.00026670,9,1.000000,0.0000,0.000000
54550517,100.22,12.131,10607065.71,27.805634,0,23.16,1664.898087,0.00060064,9,1.000000,0.0000,0.000000
2162142,737.13,12.353,29772682.22,11472.853202,0,18.83,4673.156839,0.00021399,9,1.000000,0.0000,0.000000
2208023,338.49,16.159,44350723.61,1900.772482,1,20.52,6961.344155,0.00014365,9,1.000000,0.0000,0.000000
3457386,47.37,4.207,3276522.14,0.353325,0,24.79,514.286947,0.00194444,9,1.000000,0.0000,0.000000
54006023,4.83,13.828,61096028.15,0.004033,0,29.75,9589.707762,0.00010428,9,1.000000,0.0000,0.000000
54016365,254.41,26.535,6031044.11,2176.555029,1,21.14,946.640106,0.00105637,9,1.000000,0.0000,0.000000
54137796,8.99,28.720,56621407.47,0.112334,0,28.40,8887.365794,0.00011252,9,1.000000,0.0000,0.000000
54290859,44.62,6.264,35027382.11,0.654280,0,24.92,5497.941000,0.00018189,9,1.000000,0.0000,0.000000
54433731,54.64,9.784,12649592.08,2.931668,0,24.48,1985.495539,0.00050365,9,1.000000,0.0000,0.000000
54496029,68.48,27.011,72717039.20,43.975536,0,23.99,11413.755957,0.00008761,9,1.000000,0.0000,0.000000
3388312,341.62,24.657,28618197.70,4549.981003,1,20.50,4491.947528,0.00022262,9,1.000000,0.0000,0.000000
3426655,108.03,13.124,42713594.74,40.760923,0,23.00,6704.378393,0.00014916,9,1.000000,0.0000,0.000000
3704149,74.05,6.204,68940328.09,2.933917,0,23.82,10820.958733,0.00009241,9,1.000000,0.0000,0.000000
3735998,186.87,15.155,16675612.52,281.355566,0,21.81,2617.424661,0.00038205,9,1.000000,0.0000,0.000000
3773922,250.92,14.051,30269014.28,585.514312,0,21.17,4751.061730,0.00021048,9,1.000000,0.0000,0.000000
3786450,28.41,9.732,13401894.32,0.407853,0,25.90,2103.577824,0.00047538,9,1.000000,0.0000,0.000000
54217988,5.72,7.312,58124372.71,0.001880,0,29.38,9123.273066,0.00010961,9,1.000000,0.0000,0.000000
54316911,15.54,20.598,59567494.75,0.299058,0,27.21,9349.787279,0.00010695,9,1.000000,0.0000,0.000000
54356041,26.64,14.846,60249902.91,0.782277,0,26.04,9456.898903,0.00010574,9,1.000000,0.0000,0.000000
54397152,6.19,8.978,2555513.62,0.003585,0,29.21,401.116562,0.00249304,9,1.000000,0.0000,0.000000
54419602,18.52,9.536,15618506.53,0.108347,0,26.83,2451.500005,0.00040791,9,1.000000,0.0000,0.000000
54541492,113.64,5.925,20092539.05,9.672168,0,22.89,3153.749654,0.00031708,9,1.000000,0.0000,0.000000
54547370,67.63,12.583,3820745.37,9.193917,0,24.02,599.708895,0.00166748,9,1.000000,0.0000,0.000000
3718762,18.77,19.522,57796387.28,0.473318,0,26.80,9071.792070,0.00011023,9,1.000000,0.0000,0.000000
3797755,5.41,11.573,26595381.08,0.003990,0,29.50,4174.443742,0.00023955,9,1.000000,0.0000,0.000000
3836114,20.58,21.168,62138736.76,0.733630,0,26.60,9753.372589,0.00010253,9,1.000000,0.0000,0.000000
3837541,14.24,4.867,42517233.63,0.012841,0,27.40,6673.557311,0.00014985,9,1.000000,0.0000,0.000000
3873146,10.32,23.486,73013416.79,0.113694,0,28.10,11460.275748,0.00008726,9,1.000000,0.0000,0.000000
3878603,89.44,17.403,71088842.37,40.680774,0,23.41,11158.192179,0.00008962,9,1.000000,0.0000,0.000000
54016919,187.73,21.171,44807229.72,556.703490,0,21.80,7032.997916,0.00014219,9,1.000000,0.0000,0.000000
54054740,62.16,32.473,58014589.77,47.553627,0,24.20,9106.041402,0.00010982,9,1.000000,0.0000,0.000000
54320707,19.12,11.091,14683502.68,0.161452,0,26.76,2304.740650,0.00043389,9,1.000000,0.0000,0.000000
54338714,31.44,8.317,37793141.97,0.403677,0,25.68,5932.058071,0.00016858,9,1.000000,0.0000,0.000000
54360724,22.06,20.614,58639465.23,0.855931,0,26.45,9204.122624,0.00010865,9,1.000000,0.0000,0.000000
54402642,17.36,18.286,57079332.97,0.328383,0,26.97,8959.242343,0.00011162,9,1.000000,0.0000,0.000000
54546461,73.71,10.309,12547978.73,7.989659,0,23.83,1969.546182,0.00050773,9,1.000000,0.0000,0.000000
2144900,945.24,28.476,12784021.55,128553.253782,1,18.29,2006.595754,0.00049836,9,1.000000,0.0000,0.000000
3691090,89.86,5.484,37048861.20,4.095555,0,23.40,5815.234845,0.00017196,9,1.000000,0.0000,0.000000
3720002,27.14,18.732,30534207.65,1.316165,0,26.00,4792.686807,0.00020865,9,1.000000,0.0000,0.000000
3750672,107.04,16.418,42770501.35,62.056562,0,23.02,6713.310525,0.00014896,9,1.000000,0.0000,0.000000
3802033,59.37,9.710,39005519.12,3.703451,0,24.30,6122.354280,0.00016334,9,1.000000,0.0000,0.000000
3825235,45.03,6.863,63502914.59,0.807530,0,24.90,9967.495620,0.00010033,9,1.000000,0.0000,0.000000
3836098,142.41,14.328,33789241.57,111.304846,0,22.40,5303.600936,0.00018855,9,1.000000,0.0000,0.000000
54016533,25.91,9.064,43423122.09,0.268371,0,26.10,6815.746679,0.00014672,9,1.000000,0.0000,0.000000
54106538,21.55,4.591,30906143.57,0.039630,0,26.50,4851.066328,0.00020614,9,1.000000,0.0000,0.000000
54216320,51.00,10.495,53847798.26,2.742392,0,24.63,8452.016679,0.00011831,9,1.000000,0.0000,0.000000
54246999,8.08,18.298,37250953.83,0.033183,0,28.63,5846.955553,0.00017103,9,1.000000,0.0000,0.000000
54276379,32.47,13.285,5773070.40,1.134611,0,25.61,906.148233,0.00110357,9,1.000000,0.0000,0.000000
54383297,34.48,9.596,41568499.63,0.708462,0,25.48,6524.642855,0.00015327,9,1.000000,0.0000,0.000000
54393696,29.35,7.977,8239014.46,0.301869,0,25.83,1293.205848,0.00077327,9,1.000000,0.0000,0.000000
54404389,28.94,6.403,33354298.71,0.186616,0,25.86,5235.331771,0.00019101,9,1.000000,0.0000,0.000000
54433331,10.95,4.304,19333182.65,0.004569,0,27.97,3034.560140,0.00032954,9,1.000000,0.0000,0.000000
3826773,74.74,17.608,69625153.34,24.297682,0,23.80,10928.449748,0.00009150,9,1.000000,0.0000,0.000000
3838892,16.35,8.930,42832638.22,0.065436,0,27.10,6723.063604,0.00014874,9,1.000000,0.0000,0.000000
3841761,5.17,19.589,59262852.26,0.009958,0,29.60,9301.970218,0.00010750,9,1.000000,0.0000,0.000000
54144240,112.60,24.904,46966529.67,166.211254,0,22.91,7371.924293,0.00013565,9,1.000000,0.0000,0.000000
54336956,37.98,7.502,57383214.86,0.578697,0,25.27,9006.940019,0.00011103,9,1.000000,0.0000,0.000000
54384759,39.40,14.762,51266028.72,2.502614,0,25.19,8046.778955,0.00012427,9,1.000000,0.0000,0.000000
54393421,30.17,21.752,61200734.20,2.438494,0,25.77,9606.142552,0.00010410,9,1.000000,0.0000,0.000000
54433329,33.38,4.232,6833654.61,0.125085,0,25.55,1072.618836,0.00093230,9,1.000000,0.0000,0.000000
54494719,19.21,14.117,63270969.48,0.265216,0,26.75,9931.089230,0.00010069,9,1.000000,0.0000,0.000000
54496628,26.76,7.201,20155531.49,0.186577,0,26.03,3163.637026,0.00031609,9,1.000000,0.0000,0.000000
54545439,99.94,6.958,14027521.02,9.070909,0,23.17,2201.776961,0.00045418,9,1.000000,0.0000,0.000000
2434196,206.80,10.932,6677100.89,198.409353,1,21.59,1048.045972,0.00095416,9,1.000000,0.0000,0.000000
3672459,43.01,15.645,61811572.70,3.654961,0,25.00,9702.020515,0.00010307,9,1.000000,0.0000,0.000000
3791250,78.62,7.150,33444933.80,4.663969,0,23.69,5249.557965,0.00019049,9,1.000000,0.0000,0.000000
3799712,16.35,5.781,52881020.50,0.027427,0,27.10,8300.270052,0.00012048,9,1.000000,0.0000,0.000000
3986735,11.31,12.255,40238256.43,0.040807,0,27.90,6315.846245,0.00015833,9,1.000000,0.0000,0.000000
54310126,23.63,9.677,50348729.81,0.232086,0,26.30,7902.798589,0.00012654,9,1.000000,0.0000,0.000000
54319159,18.60,21.067,46812563.68,0.536186,0,26.82,7347.757602,0.00013610,9,1.000000,0.0000,0.000000
54319461,21.85,27.122,20855331.84,1.441308,0,26.47,3273.478550,0.00030549,9,1.000000,0.0000,0.000000
54494255,40.88,17.331,43226353.35,3.852882,0,25.11,6784.861615,0.00014739,9,1.000000,0.0000,0.000000
54497170,14.37,6.753,20938217.81,0.025414,0,27.38,3286.488434,0.00030428,9,1.000000,0.0000,0.000000
54542338,145.06,6.722,19717758.97,25.892087,0,22.36,3094.923712,0.00032311,9,1.000000,0.0000,0.000000
2164294,349.58,6.942,14358910.36,386.414478,0,20.45,2253.792239,0.00044370,9,1.000000,0.0000,0.000000
3692560,41.26,6.080,39448542.77,0.487379,0,25.09,6191.891817,0.00016150,9,1.000000,0.0000,0.000000
3761747,56.69,28.147,69677566.89,27.101223,0,24.40,10936.676642,0.00009144,9,1.000000,0.0000,0.000000
54135787,15.62,20.320,53042339.62,0.295115,0,27.20,8325.590899,0.00012011,9,1.000000,0.0000,0.000000
54214728,91.53,15.014,15027929.17,32.442989,0,23.36,2358.802256,0.00042394,9,1.000000,0.0000,0.000000
54218581,61.59,21.181,58426598.01,19.679714,0,24.22,9170.710722,0.00010904,9,1.000000,0.0000,0.000000
54219293,81.57,4.016,34705365.68,1.643251,0,23.61,5447.396905,0.00018357,9,1.000000,0.0000,0.000000
54280484,8.86,5.068,54802881.90,0.003356,0,28.43,8601.927782,0.00011625,9,1.000000,0.0000,0.000000
54358249,49.15,10.855,45325255.25,2.626642,0,24.71,7114.307841,0.00014056,9,1.000000,0.0000,0.000000
54497569,32.93,12.683,12814629.69,1.077876,0,25.58,2011.400045,0.00049717,9,1.000000,0.0000,0.000000
54499610,9.58,18.128,57024033.05,0.054305,0,28.26,8950.562401,0.00011172,9,1.000000,0.0000,0.000000
2469219,59.09,4.613,17924030.26,0.824483,0,24.31,2813.377846,0.00035544,9,1.000000,0.0000,0.000000
3742875,25.91,7.378,52682639.99,0.177844,0,26.10,8269.132003,0.00012093,9,1.000000,0.0000,0.000000
3749034,43.01,7.423,25184134.06,0.822712,0,25.00,3952.932673,0.00025298,9,1.000000,0.0000,0.000000
3752704,56.69,9.871,57308331.94,3.333013,0,24.40,8995.186304,0.00011117,9,1.000000,0.0000,0.000000
54017405,65.09,5.016,59800896.80,1.302763,0,24.10,9386.422351,0.00010654,9,1.000000,0.0000,0.000000
54276987,24.41,24.561,55671212.17,1.646750,0,26.23,8738.221970,0.00011444,9,1.000000,0.0000,0.000000
54402369,4.63,6.203,15231809.80,0.000717,0,29.84,2390.803610,0.00041827,9,1.000000,0.0000,0.000000
54432969,53.89,22.452,63645989.74,14.812208,0,24.51,9989.952871,0.00010010,9,1.000000,0.0000,0.000000
54494256,20.40,21.256,53396857.46,0.719575,0,26.62,8381.236455,0.00011931,9,1.000000,0.0000,0.000000
54495687,44.42,13.279,50301010.96,2.900296,0,24.93,7895.308580,0.00012666,9,1.000000,0.0000,0.000000
54528922,37.46,10.681,24988558.87,1.125477,0,25.30,3922.234950,0.00025496,9,1.000000,0.0000,0.000000
3609843,11.85,20.482,65667222.93,0.130885,0,27.80,10307.208119,0.00009702,9,1.000000,0.0000,0.000000
3789618,17.93,11.386,30419539.78,0.140238,0,26.90,4774.688397,0.00020944,9,1.000000,0.0000,0.000000
3892683,59.37,14.196,16119963.35,7.914691,0,24.30,2530.209284,0.00039522,9,1.000000,0.0000,0.000000
54099613,31.16,14.597,42158721.21,1.209632,0,25.70,6617.284760,0.00015112,9,1.000000,0.0000,0.000000
54105522,18.01,9.151,51243508.38,0.091838,0,26.89,8043.244134,0.00012433,9,1.000000,0.0000,0.000000
54214047,41.84,12.265,62094934.01,2.067564,0,25.06,9746.497255,0.00010260,9,1.000000,0.0000,0.000000
54216371,82.71,19.741,23421314.56,41.388273,0,23.58,3676.238354,0.00027202,9,1.000000,0.0000,0.000000
54347535,80.45,21.341,45587673.91,44.519528,0,23.64,7155.497397,0.00013975,9,1.000000,0.0000,0.000000
54432336,28.94,14.162,54886518.49,0.912794,0,25.86,8615.055484,0.00011608,9,1.000000,0.0000,0.000000
54471061,127.51,16.483,53126092.13,105.724058,0,22.64,8338.736797,0.00011992,9,1.000000,0.0000,0.000000
2509505,244.09,26.402,74434294.80,1902.849381,0,21.23,11683.298509,0.00008559,9,1.000000,0.0000,0.000000
3164410,247.48,25.244,74516130.74,1813.207200,0,21.20,11696.143579,0.00008550,9,1.000000,0.0000,0.000000
3552538,159.05,17.020,56516044.84,218.807865,0,22.16,8870.827945,0.00011273,9,1.000000,0.0000,0.000000
3651199,332.31,21.620,74597044.90,3219.969987,0,20.56,11708.843964,0.00008541,9,1.000000,0.0000,0.000000
3669149,56.69,17.219,53759812.87,10.142112,0,24.40,8438.206384,0.00011851,9,1.000000,0.0000,0.000000
3733147,285.46,9.865,66566545.75,424.916090,0,20.89,10448.366937,0.00009571,9,1.000000,0.0000,0.000000
3842752,17.12,9.215,29325149.00,0.080005,0,27.00,4602.911474,0.00021725,9,1.000000,0.0000,0.000000
54099951,45.24,7.113,61037947.15,0.879414,0,24.89,9580.591297,0.00010438,9,1.000000,0.0000,0.000000
54111254,118.45,14.917,40375330.73,69.416982,0,22.80,6337.361596,0.00015779,9,1.000000,0.0000,0.000000
54278174,88.62,15.391,52813890.80,30.951801,0,23.43,8289.733292,0.00012063,9,1.000000,0.0000,0.000000
54329643,41.26,14.823,64285518.84,2.897468,0,25.09,10090.334145,0.00009910,9,1.000000,0.0000,0.000000
54347915,39.22,28.753,71335800.56,9.364834,0,25.20,11196.955040,0.00008931,9,1.000000,0.0000,0.000000
54352569,75.08,12.961,73389473.06,13.348364,0,23.79,11519.302002,0.00008681,9,1.000000,0.0000,0.000000
54465827,19.39,19.945,71846671.06,0.544252,0,26.73,11277.141903,0.00008867,9,1.000000,0.0000,0.000000
3599872,47.16,12.679,49363422.05,3.164406,0,24.80,7748.143471,0.00012906,9,1.000000,0.0000,0.000000
3653322,52.43,14.665,40672052.16,5.816823,0,24.57,6383.935358,0.00015664,9,1.000000,0.0000,0.000000
3835971,34.16,15.072,8792129.11,1.700054,0,25.50,1380.023404,0.00072463,9,1.000000,0.0000,0.000000
3883104,25.09,10.822,33215252.15,0.347361,0,26.17,5213.506851,0.00019181,9,1.000000,0.0000,0.000000
54309248,21.75,21.580,47187501.11,0.899971,0,26.48,7406.608241,0.00013501,9,1.000000,0.0000,0.000000
54321813,17.85,19.543,7875891.64,0.407474,0,26.91,1236.209644,0.00080892,9,1.000000,0.0000,0.000000
54496624,19.48,19.402,48785791.72,0.522205,0,26.72,7657.477903,0.00013059,9,1.000000,0.0000,0.000000
54540497,115.22,7.618,27515254.04,16.665828,0,22.86,4318.828134,0.00023154,9,1.000000,0.0000,0.000000
3373917,247.48,14.047,17478120.79,561.396318,0,21.20,2743.387347,0.00036451,9,1.000000,0.0000,0.000000
3766337,17.12,13.635,26829276.60,0.175153,0,27.00,4211.156271,0.00023746,9,1.000000,0.0000,0.000000
54209314,93.23,21.439,63641815.78,69.907376,0,23.32,9989.297721,0.00010011,9,1.000000,0.0000,0.000000
54212688,41.64,13.292,13329251.94,2.395005,0,25.07,2092.175788,0.00047797,9,1.000000,0.0000,0.000000
54391035,13.60,23.415,68258586.18,0.258882,0,27.50,10713.951684,0.00009334,9,1.000000,0.0000,0.000000
3763925,24.75,13.043,11938668.16,0.484026,0,26.20,1873.908046,0.00053364,9,1.000000,0.0000,0.000000
3782066,35.12,10.771,19303868.56,0.943225,0,25.44,3029.958964,0.00033004,9,1.000000,0.0000,0.000000
54216378,68.16,11.816,35668432.65,8.299442,0,24.00,5598.561082,0.00017862,9,1.000000,0.0000,0.000000
54316551,17.20,24.533,64496654.54,0.574926,0,26.99,10123.474265,0.00009878,9,1.000000,0.0000,0.000000
54402652,51.47,15.004,43688895.89,5.761932,0,24.61,6857.462861,0.00014583,9,1.000000,0.0000,0.000000
54505729,42.42,7.836,12356323.03,0.879742,0,25.03,1939.463668,0.00051561,9,1.000000,0.0000,0.000000
2306383,216.54,12.094,36229439.91,278.771062,1,21.49,5686.617471,0.00017585,9,1.000000,0.0000,0.000000
3117427,56.69,15.388,60678936.87,8.100458,0,24.40,9524.240601,0.00010500,9,1.000000,0.0000,0.000000
54017094,19.66,10.773,35581476.44,0.165501,0,26.70,5584.912327,0.00017905,9,1.000000,0.0000,0.000000
54342586,72.03,15.672,21722362.68,17.233751,0,23.88,3409.568777,0.00029329,9,1.000000,0.0000,0.000000
54385807,28.81,7.780,44313862.80,0.271724,0,25.87,6955.558437,0.00014377,9,1.000000,0.0000,0.000000
54404099,17.85,9.604,2924963.06,0.098409,0,26.91,459.105801,0.00217815,9,1.000000,0.0000,0.000000
54496386,28.68,20.778,50138334.86,1.911277,0,25.88,7869.774739,0.00012707,9,1.000000,0.0000,0.000000
2138175,343.20,6.370,18284485.49,307.864395,1,20.49,2869.955343,0.00034844,9,1.000000,0.0000,0.000000
3311964,187.73,29.312,40246260.36,1067.100386,1,21.80,6317.102553,0.00015830,9,1.000000,0.0000,0.000000
3401433,12.40,27.475,64276072.56,0.270398,0,27.70,10088.851445,0.00009912,9,1.000000,0.0000,0.000000
3558382,18.77,6.268,17899084.74,0.048795,0,26.80,2809.462367,0.00035594,9,1.000000,0.0000,0.000000
3703013,12.99,8.495,14722375.23,0.029681,0,27.60,2310.842132,0.00043274,9,1.000000,0.0000,0.000000
3789479,43.41,21.564,57260827.04,7.137843,0,24.98,8987.729875,0.00011126,9,1.000000,0.0000,0.000000
3892708,42.03,16.468,66240258.60,3.779390,0,25.05,10397.152504,0.00009618,9,1.000000,0.0000,0.000000
54220001,60.19,9.154,18596876.25,3.430193,0,24.27,2918.988582,0.00034258,9,1.000000,0.0000,0.000000
54321095,22.88,29.802,62449227.73,1.998047,0,26.37,9802.107632,0.00010202,9,1.000000,0.0000,0.000000
54357276,33.08,24.011,73342978.19,3.916812,0,25.57,11512.004111,0.00008687,9,1.000000,0.0000,0.000000
54377574,24.18,5.373,31685151.50,0.076667,0,26.25,4973.340371,0.00020107,9,1.000000,0.0000,0.000000
3709286,247.48,27.921,52635943.33,2218.083407,1,21.20,8261.802438,0.00012104,9,1.000000,0.0000,0.000000
3309832,51.71,13.852,48285334.87,4.978869,0,24.60,7578.925581,0.00013194,9,1.000000,0.0000,0.000000
3551067,211.61,13.992,27855727.35,348.269876,1,21.54,4372.269244,0.00022871,9,1.000000,0.0000,0.000000
3559839,178.46,20.731,13254373.21,458.541985,1,21.91,2080.422730,0.00048067,9,1.000000,0.0000,0.000000
3836745,22.57,11.696,29839132.19,0.295269,0,26.40,4683.586908,0.00021351,9,1.000000,0.0000,0.000000
3842898,67.23,22.164,63839674.91,28.016488,0,24.03,10020.353934,0.00009980,9,1.000000,0.0000,0.000000
54088811,54.14,8.911,20208174.42,2.365766,0,24.50,3171.899924,0.00031527,9,1.000000,0.0000,0.000000
54306612,145.73,19.344,62707861.68,217.379443,0,22.35,9842.703136,0.00010160,9,1.000000,0.0000,0.000000
54312825,36.94,13.829,36156957.29,1.810059,0,25.33,5675.240510,0.00017620,9,1.000000,0.0000,0.000000
54427945,6.75,8.925,18304607.12,0.004606,0,29.02,2873.113659,0.00034805,9,1.000000,0.0000,0.000000
54496024,9.45,19.377,40253167.01,0.059526,0,28.29,6318.186629,0.00015827,9,1.000000,0.0000,0.000000
54527457,9.76,4.897,22671003.31,0.004188,0,28.22,3558.468578,0.00028102,9,1.000000,0.0000,0.000000
