id,name,diameter_meters,diameter_km,is_hazardous,is_sentry_object,absolute_magnitude_h,latest_approach_date,latest_velocity_km_s,latest_distance_km,total_approaches,nasa_jpl_url,orbit_id,orbit_uncertainty,minimum_orbit_intersection,eccentricity,semi_major_axis,inclination,orbital_period,perihelion_distance,aphelion_distance,mean_anomaly,mean_motion,orbit_class_type,orbit_class_description,orbit_class_range,estimated_mass_kg,kinetic_energy_mt,potential_crater_km,threat_category
54548507,(2025 SP15),43.23,0.0432,false,false,24.989,2025-10-09,8.0080535942,6271891.417819776,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54548507,,,,,,,,,,,,,,,126866725,0.9723,1.13,MINIMAL
54548711,(2025 SA21),21.82,0.0218,false,false,26.473,2025-10-09,7.7544271253,3550613.022885914,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54548711,,,,,,,,,,,,,,,16328554,0.1173,0.66,MINIMAL
54549118,(2025 SP23),34.67,0.0347,false,false,25.468,2025-10-09,14.7552216771,494631.758708617,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549118,,,,,,,,,,,,,,,65455739,1.7030,1.30,LOCAL
2162080,162080 (1998 DG16),440.09,0.4401,false,false,19.95,2025-10-08,17.0825053715,61525294.06124466,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2162080,,,,,,,,,,,,,,,133889872379,4669.0571,9.38,GLOBAL
3785769,(2017 TJ4),39.22,0.0392,false,false,25.2,2025-10-08,18.3052886428,47262643.87657173,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3785769,,,,,,,,,,,,,,,94786771,3.7956,1.58,LOCAL
54017652,(2020 MK3),29.75,0.0298,false,false,25.8,2025-10-08,13.0947676574,62188993.269302085,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54017652,,,,,,,,,,,,,,,41375926,0.8479,1.09,MINIMAL
54055119,(2020 TQ3),21.55,0.0216,false,false,26.5,2025-10-08,18.420602078,60209055.27223714,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54055119,,,,,,,,,,,,,,,15730688,0.6379,1.01,MINIMAL
54278307,(2022 JA1),36.27,0.0363,false,false,25.37,2025-10-08,9.7409613216,50158125.40077171,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54278307,,,,,,,,,,,,,,,74945874,0.8498,1.09,MINIMAL
54296538,(2022 QP1),89.03,0.0890,false,false,23.42,2025-10-08,3.1339293811,65888566.62094542,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54296538,,,,,,,,,,,,,,,1108530706,1.3011,1.21,LOCAL
54314205,(2022 TU1),11.90,0.0119,false,false,27.79,2025-10-08,12.9051311585,6459032.294476041,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54314205,,,,,,,,,,,,,,,2646962,0.0527,0.54,MINIMAL
54545163,(2025 RN3),45.26,0.0453,false,false,24.889,2025-10-08,4.3731734324,25165467.281062692,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54545163,,,,,,,,,,,,,,,145662489,0.3329,0.86,MINIMAL
54547373,(2025 SJ7),78.26,0.0783,false,false,23.7,2025-10-08,8.100480555,15080573.502061173,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54547373,,,,,,,,,,,,,,,752918083,5.9040,1.77,LOCAL
54547374,(2025 SK7),104.99,0.1050,false,false,23.062,2025-10-08,23.0576131902,9336916.29211261,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54547374,,,,,,,,,,,,,,,1817806816,115.4928,3.72,CONTINENTAL
54549122,(2025 SW25),28.92,0.0289,false,false,25.862,2025-10-08,6.1990238587,9653241.646458237,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549122,,,,,,,,,,,,,,,37979367,0.1744,0.73,MINIMAL
54549687,(2025 SJ29),20.85,0.0209,false,false,26.572,2025-10-08,10.4411958802,3220725.215404808,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549687,,,,,,,,,,,,,,,14241237,0.1855,0.74,MINIMAL
54550499,(2025 SD38),21.62,0.0216,false,false,26.493,2025-10-08,6.0026226154,11430922.934328722,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54550499,,,,,,,,,,,,,,,15883556,0.0684,0.58,MINIMAL
54550568,(2025 TF1),25.12,0.0251,false,false,26.168,2025-10-08,17.458675662,3233024.79324132,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54550568,,,,,,,,,,,,,,,24885578,0.9065,1.11,MINIMAL
3427459,(2008 SS),157.60,0.1576,false,false,22.18,2025-10-03,14.5278596145,17860588.568532284,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3427459,,,,,,,,,,,,,,,6148196334,155.0705,4.00,CONTINENTAL
3716631,(2015 HN9),129.88,0.1299,false,false,22.6,2025-10-03,7.7084299078,12307670.348249437,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3716631,,,,,,,,,,,,,,,3441499633,24.4376,2.52,REGIONAL
3720000,(2015 KT120),41.07,0.0411,false,false,25.1,2025-10-03,11.569203976,39827549.38855575,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3720000,,,,,,,,,,,,,,,108829774,1.7407,1.30,LOCAL
54201807,(2021 SY3),17.12,0.0171,false,false,27,2025-10-03,5.9294008854,7782741.82159392,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54201807,,,,,,,,,,,,,,,7884020,0.0331,0.48,MINIMAL
54212590,(2021 UJ1),23.31,0.0233,false,false,26.33,2025-10-03,22.1261472346,66740907.72580733,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54212590,,,,,,,,,,,,,,,19895173,1.1640,1.18,LOCAL
54265626,(2022 FL1),6.10,0.0061,false,false,29.24,2025-10-03,7.6817966076,71679427.62863825,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54265626,,,,,,,,,,,,,,,357065,0.0025,0.25,MINIMAL
54300842,(2022 QG41),174.40,0.1744,false,false,21.96,2025-10-03,11.9542124902,16201986.272634791,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54300842,,,,,,,,,,,,,,,8331970576,142.2879,3.92,CONTINENTAL
54309253,(2022 SK21),32.62,0.0326,false,false,25.6,2025-10-03,2.376499605,21283967.780194912,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54309253,,,,,,,,,,,,,,,54544093,0.0368,0.50,MINIMAL
54324411,(2022 VV),78.62,0.0786,false,false,23.69,2025-10-03,9.0730597852,30486923.428302027,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54324411,,,,,,,,,,,,,,,763392217,7.5099,1.88,LOCAL
54383301,(2023 RV12),24.75,0.0247,false,true,26.2,2025-10-03,13.598403206,28643357.00947528,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54383301,,,,,,,,,,,,,,,23809360,0.5261,0.97,MINIMAL
54385247,(2023 SV1),64.20,0.0642,false,false,24.13,2025-10-03,31.8007142527,59952516.85623488,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54385247,,,,,,,,,,,,,,,415669087,50.2342,3.02,REGIONAL
54417174,(2023 XJ16),446.21,0.4462,false,false,19.92,2025-10-03,26.1780296583,71944436.91931075,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54417174,,,,,,,,,,,,,,,139555747600,11428.7825,11.73,GLOBAL
54486931,(2024 TW),6.97,0.0070,false,false,28.95,2025-10-03,11.8351736661,7983747.398922211,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54486931,,,,,,,,,,,,,,,533025,0.0089,0.35,MINIMAL
54542743,(2025 QK10),64.50,0.0645,false,false,24.12,2025-10-03,11.8906355112,12572284.43126897,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54542743,,,,,,,,,,,,,,,421451620,7.1209,1.85,LOCAL
54544998,(2025 RH2),45.03,0.0450,false,false,24.9,2025-10-03,5.0764958157,7514832.23213637,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54544998,,,,,,,,,,,,,,,143465583,0.4418,0.93,MINIMAL
54546468,(2025 SV2),48.17,0.0482,false,false,24.754,2025-10-03,7.2831111038,17635842.871379867,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54546468,,,,,,,,,,,,,,,175528535,1.1127,1.17,LOCAL
54547367,(2025 SV6),15.69,0.0157,false,true,27.19,2025-10-03,4.9706195643,1792229.695687772,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54547367,,,,,,,,,,,,,,,6063840,0.0179,0.42,MINIMAL
54549686,(2025 SE29),128.33,0.1283,false,false,22.626,2025-10-03,8.6457557099,4754758.890851574,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549686,,,,,,,,,,,,,,,3320073724,29.6573,2.65,REGIONAL
54549682,(2025 TC),16.89,0.0169,false,false,27.03,2025-10-03,16.1451012843,85671.453875221,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549682,,,,,,,,,,,,,,,7563934,0.2356,0.79,MINIMAL
54550514,(2025 TS),14.55,0.0146,false,false,27.353,2025-10-03,9.1488496108,647814.666864232,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54550514,,,,,,,,,,,,,,,4841141,0.0484,0.53,MINIMAL
3781988,(2017 SJ20),146.40,0.1464,false,false,22.34,2025-10-02,26.1254135042,56731410.19618115,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3781988,,,,,,,,,,,,,,,4928874130,402.0244,5.08,CONTINENTAL
3782063,(2017 TG1),113.12,0.1131,false,false,22.9,2025-10-02,15.0777144903,44783877.40687169,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3782063,,,,,,,,,,,,,,,2273776259,61.7728,3.18,REGIONAL
3873325,(2019 TA1),25.91,0.0259,false,false,26.1,2025-10-02,11.7173474999,30330976.953814544,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3873325,,,,,,,,,,,,,,,27336803,0.4485,0.93,MINIMAL
3879167,(2019 TA7),23.63,0.0236,false,false,26.3,2025-10-02,26.4724114291,72154359.39735869,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3879167,,,,,,,,,,,,,,,20737086,1.7367,1.30,LOCAL
54016464,(2020 GE1),16.35,0.0164,false,false,27.1,2025-10-02,4.6726318347,5256534.067530987,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54016464,,,,,,,,,,,,,,,6866695,0.0179,0.42,MINIMAL
54130760,(2021 EN2),69.75,0.0697,false,false,23.95,2025-10-02,10.8419893573,60774131.97977855,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54130760,,,,,,,,,,,,,,,533025183,7.4876,1.88,LOCAL
54185582,(2021 PS16),102.22,0.1022,false,false,23.12,2025-10-02,11.9261481621,41747441.19416862,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54185582,,,,,,,,,,,,,,,1677829120,28.5185,2.62,REGIONAL
54212589,(2021 UG1),39.95,0.0400,false,false,25.16,2025-10-02,7.6064785732,23104432.652665418,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54212589,,,,,,,,,,,,,,,100172319,0.6926,1.04,MINIMAL
54321452,(2022 UL13),94.96,0.0950,false,false,23.28,2025-10-02,11.6249736537,33088937.045668144,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54321452,,,,,,,,,,,,,,,1345078800,21.7225,2.45,REGIONAL
54385233,(2023 RG22),25.68,0.0257,false,false,26.12,2025-10-02,17.4106829019,46680204.66072067,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54385233,,,,,,,,,,,,,,,26591800,0.9633,1.12,MINIMAL
54393149,(2023 TV9),48.93,0.0489,false,false,24.72,2025-10-02,7.5570351211,19385903.291160986,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54393149,,,,,,,,,,,,,,,183970305,1.2555,1.20,LOCAL
54414145,(2023 XZ2),12.58,0.0126,false,false,27.67,2025-10-02,5.4206023683,36945858.813277885,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54414145,,,,,,,,,,,,,,,3124264,0.0110,0.37,MINIMAL
54486934,(2024 TZ),93.23,0.0932,false,false,23.32,2025-10-02,22.4859292979,21009242.31730293,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54486934,,,,,,,,,,,,,,,1272763545,76.9038,3.36,REGIONAL
54545769,(2025 SH),14.35,0.0144,false,false,27.383,2025-10-02,3.7297175659,1393391.526813677,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54545769,,,,,,,,,,,,,,,4644594,0.0077,0.34,MINIMAL
54546119,(2025 SY),17.50,0.0175,false,false,26.952,2025-10-02,5.882225555,4673627.792170001,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54546119,,,,,,,,,,,,,,,8424570,0.0348,0.49,MINIMAL
54546407,(2025 SB2),47.83,0.0478,false,false,24.769,2025-10-02,4.6391294296,26318432.321829703,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54546407,,,,,,,,,,,,,,,171928442,0.4422,0.93,MINIMAL
54546465,(2025 SS2),60.92,0.0609,false,false,24.244,2025-10-02,9.5854976818,20374562.029269174,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54546465,,,,,,,,,,,,,,,355097592,3.8990,1.59,LOCAL
54549111,(2025 SV21),25.44,0.0254,false,false,26.14,2025-10-02,7.2152478505,9128731.393324722,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549111,,,,,,,,,,,,,,,25867099,0.1609,0.72,MINIMAL
54549117,(2025 SN23),54.49,0.0545,false,false,24.486,2025-10-02,11.9995883073,11673450.253183372,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549117,,,,,,,,,,,,,,,254183718,4.3738,1.64,LOCAL
54549696,(2025 TG),16.91,0.0169,false,false,27.027,2025-10-02,6.0634960089,1996332.592195904,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549696,,,,,,,,,,,,,,,7595349,0.0334,0.49,MINIMAL
54550575,(2025 TP1),13.76,0.0138,false,true,27.475,2025-10-02,12.6265620355,225395.176305019,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54550575,,,,,,,,,,,,,,,4090230,0.0779,0.60,MINIMAL
3428698,(2008 TD),35.77,0.0358,false,false,25.4,2025-10-04,14.1369290299,24268337.351831708,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3428698,,,,,,,,,,,,,,,71903119,1.7173,1.30,LOCAL
3667048,(2014 GQ17),16.35,0.0164,false,true,27.1,2025-10-04,9.9368459615,49002315.99586324,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3667048,,,,,,,,,,,,,,,6866695,0.0810,0.61,MINIMAL
3728859,(2015 SZ16),113.12,0.1131,false,false,22.9,2025-10-04,11.0165230119,58516116.89922257,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3728859,,,,,,,,,,,,,,,2273776259,32.9773,2.72,REGIONAL
3799876,(2018 ES3),50.76,0.0508,false,false,24.64,2025-10-04,11.797074683,40987360.83568246,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3799876,,,,,,,,,,,,,,,205469672,3.4172,1.54,LOCAL
3878561,(2019 TS1),60.47,0.0605,false,false,24.26,2025-10-04,13.1404929752,20399348.10748076,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3878561,,,,,,,,,,,,,,,347334344,7.1672,1.86,LOCAL
3879165,(2019 TY6),42.22,0.0422,false,false,25.04,2025-10-04,15.2109133457,18340416.85505526,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3879165,,,,,,,,,,,,,,,118235455,3.2692,1.53,LOCAL
3991587,(2020 CR2),14.78,0.0148,false,false,27.32,2025-10-04,21.6957600212,27751317.357208066,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3991587,,,,,,,,,,,,,,,5066963,0.2850,0.83,MINIMAL
54154694,(2021 LA1),38.86,0.0389,false,false,25.22,2025-10-04,6.0965747505,30652379.959063713,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54154694,,,,,,,,,,,,,,,92203568,0.4095,0.91,MINIMAL
54193830,(2021 RF4),83.86,0.0839,false,false,23.55,2025-10-04,5.5201197288,56213476.32525198,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54193830,,,,,,,,,,,,,,,926291604,3.3731,1.54,LOCAL
54202332,(2021 TD1),27.01,0.0270,false,false,26.01,2025-10-04,15.7162809525,25687173.067806676,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54202332,,,,,,,,,,,,,,,30956206,0.9137,1.11,MINIMAL
54203006,(2021 SZ4),346.37,0.3464,true,false,20.47,2025-10-04,44.5235909383,71892716.08868077,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54203006,,,,,,,,,,,,,,,65275127321,15463.4511,12.65,GLOBAL
54215217,(2021 VO),237.43,0.2374,false,false,21.29,2025-10-04,13.2737991015,57426097.67550228,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54215217,,,,,,,,,,,,,,,21025567546,442.7072,5.21,CONTINENTAL
54265894,(2022 FF3),12.01,0.0120,false,false,27.77,2025-10-04,9.5535291324,46320602.01888444,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54265894,,,,,,,,,,,,,,,2721120,0.0297,0.47,MINIMAL
54352299,(2023 FL4),41.64,0.0416,false,false,25.07,2025-10-04,15.0262947206,74202950.92372298,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54352299,,,,,,,,,,,,,,,113435170,3.0608,1.50,LOCAL
54390823,(2023 TT),66.00,0.0660,false,false,24.07,2025-10-04,17.0960093943,25814258.37322441,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54390823,,,,,,,,,,,,,,,451593547,15.7730,2.26,REGIONAL
54392067,(2023 TM3),17.60,0.0176,false,true,26.94,2025-10-04,21.3994446068,45856607.81419311,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54392067,,,,,,,,,,,,,,,8565402,0.4687,0.94,MINIMAL
54546621,(2025 SS3),77.29,0.0773,false,false,23.727,2025-10-04,12.9962346815,9826487.424155291,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54546621,,,,,,,,,,,,,,,725350187,14.6407,2.22,REGIONAL
54549112,(2025 SG22),77.58,0.0776,false,false,23.719,2025-10-04,15.2146676137,15191996.942715213,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549112,,,,,,,,,,,,,,,733411520,20.2885,2.41,REGIONAL
54549680,(2025 SZ27),39.33,0.0393,false,false,25.194,2025-10-04,16.413799511,1180837.188398617,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549680,,,,,,,,,,,,,,,95575753,3.0771,1.50,LOCAL
2152664,152664 (1998 FW4),498.36,0.4984,true,false,19.68,2025-09-29,18.6064298526,3852719.354004421,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2152664,,,,,,,,,,,,,,,194423039159,8043.6313,10.75,GLOBAL
2418198,418198 (2008 CN70),700.72,0.7007,false,false,18.94,2025-09-29,17.9454671326,45709341.65139386,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2418198,,,,,,,,,,,,,,,540440301508,20798.6713,13.63,GLOBAL
54214066,(2021 UK6),42.22,0.0422,false,false,25.04,2025-09-29,19.8101233592,60303062.1548711,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54214066,,,,,,,,,,,,,,,118235455,5.5450,1.74,LOCAL
54248647,(2022 DO4),15.91,0.0159,false,false,27.16,2025-09-29,18.9965913989,46809179.8509899,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54248647,,,,,,,,,,,,,,,6320446,0.2726,0.82,MINIMAL
54305651,(2022 SK4),3.66,0.0037,false,false,30.35,2025-09-29,22.3193519743,61662023.32799003,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54305651,,,,,,,,,,,,,,,77046,0.0046,0.30,MINIMAL
54308051,(2022 SL11),43.41,0.0434,false,false,24.98,2025-09-29,12.6889256195,15564775.057916798,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54308051,,,,,,,,,,,,,,,128454028,2.4716,1.42,LOCAL
54381677,(2023 RG5),218.55,0.2185,false,false,21.47,2025-09-29,27.9292957548,59121618.40694878,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54381677,,,,,,,,,,,,,,,16396370663,1528.4317,7.10,GLOBAL
54391018,(2023 TO1),54.64,0.0546,false,false,24.48,2025-09-29,15.545616905,19072140.174333785,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54391018,,,,,,,,,,,,,,,256299482,7.4019,1.87,LOCAL
54539479,(2025 OS12),161.27,0.1613,false,false,22.13,2025-09-29,10.2319380069,28011515.64022051,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54539479,,,,,,,,,,,,,,,6587911064,82.4218,3.42,REGIONAL
54539493,(2025 OD13),168.87,0.1689,false,false,22.03,2025-09-29,10.396784491,7839287.811842462,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54539493,,,,,,,,,,,,,,,7563933946,97.7067,3.57,REGIONAL
54545420,(2025 RH4),62.94,0.0629,false,false,24.173,2025-09-29,17.2410914392,6820969.994505308,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54545420,,,,,,,,,,,,,,,391694729,13.9141,2.19,REGIONAL
54545425,(2025 RT4),62.65,0.0627,false,false,24.183,2025-09-29,6.892048742,21600970.72313292,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54545425,,,,,,,,,,,,,,,386320476,2.1929,1.38,LOCAL
54545775,(2025 SL),47.05,0.0470,false,false,24.805,2025-09-29,9.497976556,7863982.29127825,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54545775,,,,,,,,,,,,,,,163586601,1.7636,1.31,LOCAL
54546842,(2025 SC4),28.34,0.0283,false,false,25.906,2025-09-29,5.4670438719,7372775.725401153,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54546842,,,,,,,,,,,,,,,35739439,0.1277,0.68,MINIMAL
54548705,(2025 SP20),14.39,0.0144,false,false,27.378,2025-09-29,10.9027172586,1912928.653075421,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54548705,,,,,,,,,,,,,,,4676788,0.0664,0.58,MINIMAL
54549677,(2025 TA),22.40,0.0224,false,true,26.416,2025-09-29,8.6200780155,2610822.284026817,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549677,,,,,,,,,,,,,,,17666387,0.1569,0.71,MINIMAL
54550501,(2025 TK),21.13,0.0211,false,true,26.543,2025-09-29,11.7603045314,1461418.016640907,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54550501,,,,,,,,,,,,,,,14823397,0.2450,0.80,MINIMAL
54550503,(2025 TM),72.97,0.0730,false,false,23.852,2025-09-29,19.678598997,18357559.170260053,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54550503,,,,,,,,,,,,,,,610306124,28.2432,2.62,REGIONAL
54550512,(2025 TR),8.53,0.0085,false,false,28.513,2025-09-29,13.5429772912,1094714.667025772,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54550512,,,,,,,,,,,,,,,974872,0.0214,0.43,MINIMAL
54550515,(2025 TT),25.37,0.0254,false,false,26.146,2025-09-29,13.4059243964,10635137.498697545,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54550515,,,,,,,,,,,,,,,25653565,0.5510,0.98,MINIMAL
3388395,(2007 TR68),28.41,0.0284,false,false,25.9,2025-09-28,7.1167756541,17557806.18967946,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3388395,,,,,,,,,,,,,,,36036925,0.2181,0.78,MINIMAL
3557843,(2011 DV),298.91,0.2989,true,false,20.79,2025-09-28,6.1112915121,22164403.050887294,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3557843,,,,,,,,,,,,,,,41951522576,187.2372,4.20,CONTINENTAL
3648537,(2013 ST19),128.10,0.1281,false,false,22.63,2025-09-28,11.9697248861,18915604.31415807,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3648537,,,,,,,,,,,,,,,3301776921,56.5320,3.11,REGIONAL
3767014,(2017 BB7),10.32,0.0103,false,false,28.1,2025-09-28,10.0309393629,20337921.98039644,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3767014,,,,,,,,,,,,,,,1724836,0.0207,0.43,MINIMAL
3840718,(2019 FY1),9.85,0.0099,false,false,28.2,2025-09-28,3.9657292228,29419143.63337295,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3840718,,,,,,,,,,,,,,,1502269,0.0028,0.26,MINIMAL
3869336,(2019 SF6),24.07,0.0241,false,false,26.26,2025-09-28,8.4440185378,7655214.783585648,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3869336,,,,,,,,,,,,,,,21915316,0.1867,0.75,MINIMAL
54054711,(2020 SR6),31.16,0.0312,false,false,25.7,2025-09-28,19.7374476889,67962783.18533604,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54054711,,,,,,,,,,,,,,,47505919,2.2116,1.38,LOCAL
54076927,(2020 UM5),27.14,0.0271,false,false,26,2025-09-28,18.9854314559,31208526.60127292,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54076927,,,,,,,,,,,,,,,31386850,1.3520,1.22,LOCAL
54209492,(2021 TS15),18.52,0.0185,false,false,26.83,2025-09-28,12.0039490832,35503766.702191435,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54209492,,,,,,,,,,,,,,,9971207,0.1717,0.73,MINIMAL
54293660,(2022 PX),59.64,0.0596,false,false,24.29,2025-09-28,17.1053566555,56960345.56120035,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54293660,,,,,,,,,,,,,,,333232789,11.6517,2.10,REGIONAL
